Customer ID,Number of Houses,Avg Size Household,Age,Relationship Status,Household Type,Education Level,House Type,Number of Car Policies,Number of Life Insurance Policies,Purchased?
811706,1,4,55,Married,With Children,Low,Home Owner,1,0,No
71216,1,3,47,Married,With Children,High,Home Owner,0,0,No
318864,1,3,37,Married,With Children,Medium,Rented House,1,0,No
438723,1,5,44,Married,Without Children,Low,Home Owner,1,0,No
410427,1,2,48,Married,With Children,Low,Rented House,0,0,No
774936,1,3,50,Married,With Children,Low,Rented House,1,0,No
743136,1,3,47,Married,With Children,Low,Home Owner,2,0,No
344959,1,2,35,Living Together,Without Children,Medium,Rented House,1,0,No
159596,1,2,32,Married,With Children,Medium,Rented House,0,0,No
231123,2,3,51,Married,Without Children,Medium,Rented House,0,0,No
340960,1,4,45,Other Relationship,Without Children,Medium,Home Owner,1,1,No
417922,1,4,32,Married,Without Children,High,Home Owner,0,0,No
768098,1,4,40,Married,With Children,Medium,Home Owner,0,0,No
916241,1,3,37,Married,With Children,Medium,Home Owner,1,0,No
216025,1,3,49,Married,Without Children,Low,Home Owner,0,0,No
751237,1,3,42,Married,With Children,Low,Home Owner,0,0,No
91044,1,2,47,Married,Without Children,Low,Rented House,1,0,No
797916,1,2,58,Married,Without Children,Medium,Home Owner,1,0,Yes
165767,1,3,45,Married,Without Children,Low,Home Owner,0,0,No
709826,1,3,44,Married,With Children,Low,Rented House,1,0,No
365967,1,2,47,Married,Without Children,Low,Rented House,1,0,No
55910,1,2,30,Married,Without Children,Medium,Rented House,0,0,No
160290,1,3,56,Married,With Children,Low,Rented House,0,0,No
435302,1,2,30,Married,Without Children,Low,Home Owner,1,0,No
409897,1,3,46,Married,With Children,Low,Home Owner,1,0,No
244962,1,3,44,Married,Without Children,Medium,Rented House,1,0,No
206687,1,2,52,Married,Without Children,Low,Rented House,0,0,No
338308,1,4,32,Married,With Children,Medium,Home Owner,0,1,No
751959,1,3,46,Married,Without Children,Low,Home Owner,1,0,No
510568,2,3,44,Married,With Children,Low,Home Owner,1,0,No
975192,2,2,69,Married,With Children,Low,Home Owner,0,0,No
555886,1,2,32,Married,Without Children,Low,Rented House,1,1,No
790677,3,2,59,Married,Without Children,High,Home Owner,1,0,No
892092,1,3,44,Married,With Children,Low,Rented House,1,0,No
670703,2,3,36,Married,With Children,High,Home Owner,0,0,No
376612,1,4,48,Married,With Children,Low,Home Owner,1,0,No
838708,2,3,43,Married,Without Children,Low,Home Owner,0,0,No
982758,1,3,56,Married,Without Children,Medium,Home Owner,1,0,No
674347,1,2,47,Married,Without Children,Low,Home Owner,0,0,No
595665,1,3,53,Married,Without Children,Low,Rented House,1,0,No
642349,1,4,31,Married,With Children,Low,Home Owner,2,0,Yes
154271,1,2,59,Married,Without Children,Low,Home Owner,1,0,No
550088,1,3,44,Married,With Children,Medium,Home Owner,1,1,No
198065,1,4,45,Married,With Children,Medium,Home Owner,0,2,No
181154,1,3,43,Married,Without Children,Medium,Home Owner,1,0,No
882135,1,3,40,Married,With Children,Low,Home Owner,0,0,No
357858,1,2,55,Married,Without Children,High,Home Owner,0,0,No
36379,1,2,35,Other Relationship,Without Children,Low,Home Owner,0,0,No
462026,1,2,34,Living Together,Without Children,Low,Rented House,1,0,No
611701,1,2,30,Other Relationship,Without Children,Medium,Rented House,0,0,No
906814,1,4,40,Married,With Children,Low,Home Owner,2,0,No
318207,2,2,38,Married,Without Children,Medium,Rented House,0,0,No
274071,3,2,58,Married,Without Children,Low,Home Owner,0,0,No
88106,1,2,49,Married,Without Children,Low,Rented House,0,0,No
924510,1,4,43,Married,With Children,Low,Rented House,0,0,No
134101,1,3,44,Married,With Children,Low,Rented House,1,0,No
714319,1,4,41,Married,With Children,Low,Rented House,0,0,No
672947,1,3,45,Married,With Children,Medium,Rented House,0,0,No
427762,1,3,41,Married,With Children,Medium,Home Owner,1,4,No
84194,1,3,51,Married,With Children,Low,Rented House,0,0,No
337778,1,3,30,Married,With Children,Low,Rented House,0,0,No
869055,1,3,45,Married,With Children,Low,Home Owner,0,0,No
320195,1,3,44,Married,With Children,Low,Rented House,0,0,No
639444,3,2,51,Married,Without Children,Low,Rented House,1,0,No
773488,2,3,49,Married,With Children,Low,Home Owner,1,0,Yes
603311,1,2,42,Married,With Children,Medium,Home Owner,2,0,No
820058,1,2,40,Married,With Children,Low,Rented House,1,0,No
535080,1,2,53,Married,Without Children,Medium,Home Owner,1,0,No
31083,2,3,43,Married,With Children,Low,Home Owner,0,0,No
774051,1,2,43,Other Relationship,With Children,Medium,Rented House,0,0,No
558832,1,3,36,Married,With Children,Medium,Rented House,1,0,No
26040,1,3,43,Married,With Children,High,Home Owner,1,0,No
769000,1,3,49,Married,With Children,High,Home Owner,1,0,No
21916,1,2,30,Married,With Children,Low,Rented House,0,0,No
180783,1,2,45,Married,Without Children,Medium,Rented House,0,0,Yes
957716,1,3,44,Married,With Children,Low,Rented House,1,0,Yes
420011,1,3,31,Married,With Children,Medium,Rented House,0,0,No
273927,1,2,42,Married,With Children,Low,Rented House,2,0,No
934094,2,4,43,Married,With Children,Medium,Home Owner,1,0,Yes
735744,1,3,34,Married,With Children,Low,Home Owner,1,0,No
890929,1,4,49,Married,With Children,Low,Rented House,1,0,No
447023,1,2,33,Married,Without Children,Low,Rented House,0,0,No
754855,1,3,42,Married,Without Children,Medium,Home Owner,0,0,No
870923,1,2,48,Married,Without Children,Medium,Home Owner,0,0,No
119799,1,4,37,Married,With Children,Low,Home Owner,1,0,No
299301,1,2,40,Married,Without Children,Medium,Rented House,0,0,No
831996,1,3,30,Married,With Children,Low,Home Owner,0,0,No
810705,1,3,46,Married,With Children,Medium,Rented House,0,1,No
446340,1,2,50,Married,Without Children,Low,Home Owner,1,0,No
367957,1,2,46,Other Relationship,With Children,Medium,Home Owner,1,0,No
914295,1,2,33,Living Together,Without Children,Low,Rented House,1,0,No
319846,1,3,40,Married,With Children,Low,Home Owner,0,0,No
378776,2,3,43,Married,Without Children,Low,Home Owner,0,0,No
504786,2,3,36,Married,With Children,Low,Home Owner,0,0,No
679064,1,2,36,Married,With Children,High,Rented House,0,0,No
867106,1,4,39,Married,With Children,Low,Rented House,1,0,No
910163,2,3,38,Married,With Children,Medium,Rented House,1,0,No
233485,1,2,60,Married,Without Children,Low,Rented House,1,0,No
161761,1,4,38,Married,With Children,Medium,Rented House,0,0,No
937045,1,3,46,Married,Without Children,Low,Rented House,0,0,No
437890,1,3,35,Married,Without Children,Medium,Home Owner,1,0,No
85924,1,2,49,Married,With Children,Low,Home Owner,0,0,No
705819,2,3,41,Married,With Children,Low,Home Owner,1,0,No
878900,1,2,36,Married,Without Children,Medium,Rented House,0,0,No
421543,1,2,40,Other Relationship,With Children,Medium,Rented House,1,0,No
390551,1,3,41,Married,Without Children,Medium,Rented House,1,0,No
587220,2,4,49,Married,With Children,Medium,Home Owner,0,0,No
696721,1,2,52,Married,Without Children,Low,Home Owner,0,0,No
864577,1,2,44,Married,With Children,Low,Rented House,1,0,No
1093,1,3,47,Married,With Children,Low,Home Owner,0,0,No
982106,1,2,52,Married,Without Children,Low,Rented House,1,0,No
278585,1,4,44,Married,With Children,Low,Rented House,0,0,No
921917,1,3,44,Married,With Children,Medium,Home Owner,0,0,No
507933,1,2,47,Married,Without Children,Medium,Rented House,1,0,No
899833,1,2,43,Married,Without Children,Low,Home Owner,1,0,No
179310,1,3,50,Married,With Children,Low,Home Owner,1,0,No
678087,1,1,69,Singles,Without Children,Low,Rented House,0,0,No
693235,1,2,65,Married,With Children,Low,Rented House,0,0,No
571852,1,3,49,Married,With Children,Low,Home Owner,0,0,No
529801,1,4,49,Married,With Children,Low,Home Owner,0,0,No
302966,1,3,50,Married,With Children,Low,Home Owner,1,0,No
55661,2,3,35,Married,With Children,Medium,Rented House,1,0,No
918180,1,4,37,Married,With Children,Low,Rented House,1,0,No
400370,1,3,41,Married,With Children,High,Home Owner,0,0,No
604767,1,2,41,Married,Without Children,Low,Home Owner,1,0,No
11884,1,1,30,Other Relationship,Without Children,Medium,Rented House,0,0,No
335450,1,3,35,Married,With Children,High,Home Owner,0,0,No
716624,1,3,47,Married,Without Children,Low,Home Owner,0,0,No
563525,1,2,51,Married,Without Children,Medium,Rented House,2,0,Yes
570581,1,2,59,Married,With Children,Low,Home Owner,0,0,No
205295,1,2,59,Married,With Children,Low,Rented House,0,0,No
434107,1,3,44,Married,With Children,Low,Rented House,1,0,No
76756,1,3,47,Married,With Children,Low,Rented House,1,0,No
831025,1,4,36,Married,With Children,Low,Rented House,0,0,No
617043,1,3,50,Married,With Children,Low,Rented House,1,0,No
127934,2,2,52,Other Relationship,With Children,Low,Rented House,0,0,No
233229,1,1,45,Other Relationship,Without Children,Medium,Rented House,1,0,No
567572,1,2,50,Married,Without Children,Low,Home Owner,0,0,No
291217,1,3,31,Married,With Children,Medium,Rented House,0,0,No
996600,1,2,31,Living Together,Without Children,High,Rented House,1,1,No
368193,1,3,44,Married,With Children,Low,Home Owner,1,0,No
696990,1,1,70,Other Relationship,Without Children,Low,Rented House,0,0,No
213291,1,3,45,Married,Without Children,Medium,Home Owner,0,0,No
933561,1,1,66,Other Relationship,Without Children,Medium,Rented House,1,0,No
499594,3,2,55,Married,Without Children,Low,Rented House,0,0,No
293866,1,2,56,Married,Without Children,Low,Home Owner,1,0,No
202039,1,2,50,Married,Without Children,Low,Rented House,0,0,No
836757,1,2,54,Married,Without Children,Low,Rented House,1,0,No
236227,1,3,34,Married,Without Children,Medium,Home Owner,0,0,No
514755,1,2,40,Married,Without Children,Medium,Home Owner,1,0,No
299090,1,5,31,Married,With Children,Low,Home Owner,1,0,No
485192,1,2,52,Married,Without Children,Low,Rented House,0,0,No
934856,1,4,42,Married,With Children,Low,Home Owner,0,0,No
485192,1,2,40,Married,Without Children,Medium,Home Owner,1,0,No
226957,1,3,49,Married,Without Children,High,Home Owner,0,0,No
814915,1,3,40,Married,With Children,High,Home Owner,1,0,Yes
782804,1,2,37,Married,Without Children,Medium,Home Owner,1,0,No
492518,1,3,50,Married,With Children,Low,Rented House,0,0,No
746561,1,2,55,Married,Without Children,High,Home Owner,1,0,Yes
60634,1,2,52,Married,Without Children,Medium,Rented House,1,0,Yes
432197,1,2,56,Other Relationship,Without Children,Low,Home Owner,0,0,No
598013,1,3,42,Married,With Children,Low,Rented House,1,0,No
241989,2,5,41,Married,With Children,Low,Home Owner,1,0,No
89854,1,2,41,Married,With Children,Low,Rented House,0,0,No
262842,1,2,51,Other Relationship,Without Children,Low,Rented House,0,0,No
413033,1,2,46,Married,Without Children,Low,Rented House,0,0,No
609662,1,4,33,Married,With Children,Medium,Home Owner,0,0,No
950398,1,4,35,Married,With Children,Low,Home Owner,1,0,No
588439,1,2,54,Married,Without Children,Low,Rented House,1,1,No
174066,1,2,42,Other Relationship,Without Children,Low,Rented House,1,0,No
715678,1,3,38,Married,With Children,Low,Home Owner,1,0,No
650579,1,3,45,Married,With Children,Medium,Home Owner,1,0,No
190177,1,2,54,Married,Without Children,Medium,Rented House,1,0,No
428017,1,3,40,Married,With Children,Medium,Home Owner,0,0,No
743226,1,3,42,Married,With Children,Low,Rented House,1,0,No
224546,1,1,40,Singles,Without Children,Medium,Rented House,0,0,No
693168,1,1,64,Married,Without Children,Low,Rented House,1,0,No
714405,1,4,34,Married,Without Children,High,Home Owner,1,0,No
241939,1,2,55,Married,Without Children,Low,Rented House,1,0,No
13873,1,3,46,Married,With Children,Low,Home Owner,1,0,No
576041,1,3,37,Married,With Children,Medium,Rented House,0,0,No
921315,2,3,50,Married,With Children,Medium,Home Owner,0,0,No
261288,1,2,44,Other Relationship,With Children,Medium,Rented House,0,0,No
916066,2,3,45,Married,With Children,Low,Home Owner,1,0,No
138286,1,2,54,Married,Without Children,High,Home Owner,0,0,No
665317,1,4,43,Married,With Children,Low,Home Owner,0,0,No
120774,1,3,35,Married,With Children,Medium,Rented House,0,0,No
513327,1,3,43,Married,Without Children,Medium,Rented House,1,0,No
640261,1,3,43,Married,With Children,Low,Home Owner,1,0,No
588092,2,4,43,Married,With Children,Low,Home Owner,1,0,No
176297,1,2,40,Married,Without Children,Low,Home Owner,1,0,No
347604,1,2,39,Other Relationship,Without Children,Medium,Rented House,0,3,No
226880,1,4,42,Married,With Children,Medium,Home Owner,1,0,No
431738,2,2,50,Married,With Children,Low,Rented House,1,0,No
129900,1,2,33,Other Relationship,Without Children,High,Home Owner,0,0,No
494295,1,2,50,Married,Without Children,High,Home Owner,0,0,No
508391,1,2,41,Married,With Children,Low,Rented House,1,0,No
160683,1,3,43,Married,Without Children,Low,Home Owner,0,0,No
800366,1,3,37,Married,Without Children,Medium,Home Owner,0,0,No
529299,10,2,40,Other Relationship,Without Children,High,Rented House,0,0,No
683803,1,3,37,Married,With Children,Medium,Home Owner,1,0,No
875885,1,3,49,Married,With Children,Medium,Home Owner,0,0,No
238926,1,2,55,Married,Without Children,Low,Rented House,1,0,No
328015,1,3,35,Married,With Children,Low,Rented House,0,0,No
220571,1,2,53,Married,Without Children,Low,Home Owner,1,0,No
570410,1,4,34,Married,With Children,Low,Rented House,1,0,No
806656,1,2,45,Married,Without Children,Medium,Rented House,0,0,No
937184,1,2,60,Other Relationship,Without Children,Medium,Rented House,0,0,No
928680,1,3,41,Married,With Children,Low,Rented House,0,0,No
856323,1,3,48,Married,With Children,Medium,Home Owner,0,0,No
52182,1,2,45,Married,With Children,Medium,Home Owner,1,0,No
232443,1,1,62,Singles,Without Children,Medium,Rented House,0,0,No
413064,1,3,40,Married,Without Children,Low,Rented House,0,0,No
579696,1,3,44,Married,With Children,Medium,Home Owner,0,0,No
897516,1,3,46,Married,With Children,Medium,Home Owner,0,0,No
221972,2,3,40,Married,With Children,Low,Home Owner,0,0,No
911518,1,3,40,Married,With Children,Medium,Home Owner,1,0,No
452109,1,3,49,Married,With Children,Low,Home Owner,1,0,Yes
814901,1,3,32,Married,Without Children,Medium,Home Owner,0,1,No
645131,1,3,47,Married,Without Children,Low,Rented House,1,2,No
962218,1,2,43,Married,Without Children,Low,Rented House,0,0,No
312050,1,2,57,Married,Without Children,Low,Rented House,1,0,No
450244,1,3,40,Married,Without Children,Medium,Home Owner,1,0,No
125652,1,4,39,Married,With Children,Medium,Home Owner,0,0,No
950015,2,2,59,Married,Without Children,Low,Rented House,0,0,No
453941,1,3,38,Married,With Children,Low,Home Owner,0,0,No
479010,1,2,50,Married,With Children,Low,Home Owner,0,0,No
365170,1,3,49,Married,With Children,Medium,Rented House,0,0,No
991014,1,2,50,Married,Without Children,Low,Rented House,0,0,No
261137,1,3,43,Married,With Children,Medium,Rented House,0,0,No
348708,1,2,59,Married,Without Children,Medium,Rented House,0,0,No
307054,1,1,64,Married,Without Children,Low,Rented House,0,0,No
178830,1,2,39,Other Relationship,With Children,Medium,Rented House,0,0,No
246528,2,3,40,Married,With Children,Medium,Home Owner,1,0,No
550276,1,3,38,Married,With Children,Medium,Rented House,1,0,No
113372,1,3,43,Married,With Children,Medium,Home Owner,0,0,No
945874,1,2,40,Other Relationship,Without Children,High,Rented House,0,0,No
556943,1,3,39,Married,With Children,Medium,Home Owner,0,0,No
741375,1,2,58,Married,Without Children,Low,Home Owner,0,0,No
446723,1,2,54,Married,Without Children,Low,Rented House,0,0,No
149521,1,2,61,Other Relationship,Without Children,Low,Rented House,1,0,No
741986,1,3,41,Married,With Children,Low,Rented House,1,0,No
522684,1,4,59,Married,With Children,Low,Home Owner,0,0,No
480051,1,3,42,Married,Without Children,Medium,Rented House,1,0,No
119822,1,2,60,Married,Without Children,Medium,Home Owner,1,0,No
607829,1,2,42,Married,With Children,Low,Home Owner,0,1,No
700805,1,4,48,Married,With Children,Low,Rented House,0,0,No
235579,1,4,45,Married,With Children,Medium,Home Owner,0,0,Yes
982473,1,1,34,Other Relationship,Without Children,Medium,Rented House,0,0,No
168799,1,3,56,Married,Without Children,Medium,Home Owner,1,1,No
381641,1,3,38,Married,With Children,Low,Rented House,0,0,No
179406,1,2,59,Married,Without Children,High,Home Owner,1,0,No
692581,1,3,59,Married,Without Children,Medium,Home Owner,0,0,No
283049,1,2,30,Married,Without Children,Low,Home Owner,0,0,No
297396,1,3,43,Married,With Children,Low,Home Owner,1,0,No
847677,2,3,40,Married,With Children,Medium,Home Owner,1,0,No
2009,1,2,48,Married,Without Children,Medium,Home Owner,0,0,No
946979,1,3,48,Married,With Children,High,Home Owner,1,2,Yes
769232,1,3,40,Married,With Children,Low,Rented House,1,0,No
939293,1,2,49,Other Relationship,Without Children,Low,Rented House,1,0,No
987265,1,2,35,Married,Without Children,Medium,Home Owner,0,0,No
720310,1,3,41,Married,With Children,Medium,Home Owner,1,0,Yes
562108,2,4,43,Married,With Children,Medium,Rented House,0,0,No
623279,1,3,42,Married,Without Children,Low,Home Owner,0,0,No
514310,1,4,34,Married,Without Children,High,Home Owner,0,0,No
327861,1,3,46,Married,With Children,Low,Home Owner,0,0,No
355570,2,3,41,Married,With Children,Low,Home Owner,0,0,No
78151,1,3,40,Married,With Children,Low,Rented House,0,0,No
167612,1,3,38,Married,With Children,Medium,Rented House,1,0,Yes
544493,1,3,33,Married,With Children,Low,Rented House,0,0,No
816671,1,3,46,Married,With Children,High,Home Owner,0,0,No
22035,1,2,45,Married,With Children,Low,Rented House,1,0,No
575047,1,2,34,Living Together,Without Children,Low,Rented House,0,0,No
775719,1,2,56,Married,Without Children,High,Home Owner,0,0,No
617190,1,3,45,Married,Without Children,Low,Home Owner,1,0,Yes
556567,1,2,45,Married,Without Children,Low,Home Owner,1,0,No
460652,1,2,38,Married,Without Children,Medium,Rented House,0,0,No
